"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Early to Mature (Up)","GO:0007005","mitochondrion organization","70/955","205/6447",0.341463414634146,2.3051462137658,7.91873461189621,1.62187227026547e-12,2.44578338356032e-09,2.31500926155786e-09,"852220/852312/852388/852417/852566/852572/850300/851500/851431/851651/851805/851817/851845/851890/851922/851986/852104/852123/852125/852142/856704/856693/856650/856786/856898/850530/850554/850563/852684/852654/853093/856365/856395/854745/854709/3628034/854839/854842/853383/853342/853491/853584/853600/853812/853721/853886/850651/850748/850789/850915/850963/851002/854893/854883/854910/855014/855094/855287/855669/855654/855602/855584/854130/854210/856042/856006/1466518/856131/856214/856252",70
"Early to Mature (Up)","GO:0033108","mitochondrial respiratory chain complex assembly","27/955","60/6447",0.45,3.03785340314136,6.61274351387464,1.84628806894632e-08,1.39210120398552e-05,1.31766664289011e-05,"852220/852312/852417/852572/851651/851817/851986/852104/852123/852142/856650/856786/856898/852684/854709/854842/853383/853491/853812/853721/850651/850915/851002/854893/854910/855287/1466518",27
"Early to Mature (Up)","GO:0015980","energy derivation by oxidation of organic compounds","50/955","170/6447",0.294117647058824,1.98552510009239,5.4299728505545,6.08354494121713e-07,0.000305799525711848,0.000289448664571594,"852250/852295/851492/851595/851726/852142/856705/856672/856781/856794/856797/850527/850553/850569/850572/850593/850610/852684/852626/854753/853405/853304/853273/853584/853585/853777/853709/853932/850849/850871/850962/855014/855045/855105/855131/855176/855298/855359/855691/855606/855732/855811/854231/854303/854350/854537/855866/855857/856314/856321",50
"Early to Mature (Up)","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","37/955","119/6447",0.310924369747899,2.09898367724053,5.04560280730008,4.2947319246924e-06,0.00161911393560903,0.00153254118154813,"851259/852239/852376/852397/852455/852467/852470/851557/851431/851624/851805/851967/852003/856704/850554/850562/850597/850613/852873/852834/852762/852939/853036/853168/856422/856607/854735/853297/855725/855567/854119/854328/854431/854435/856098/855998/856218",37
"Early to Mature (Up)","GO:0000103","sulfate assimilation","8/955","10/6447",0.8,5.40062827225131,5.80703578251771,7.6898947884237e-06,0.00165662304870613,0.00156804471174474,"852514/850588/853123/853466/853602/853869/853943/856296",8
"Early to Mature (Up)","GO:0006457","protein folding","40/955","137/6447",0.291970802919708,1.97103221615011,4.79027906772337,9.90359922719681e-06,0.00185827075320966,0.00175891047141721,"851259/852364/852467/852572/851733/851751/851845/851967/852104/856715/856840/850532/850530/850602/853043/853125/853202/856581/854785/853418/853260/853503/853789/853743/853639/850633/850897/850914/850963/854980/854909/855224/855725/855762/854185/854192/854407/854462/855998/855836",40
"Early to Mature (Up)","GO:0006626","protein targeting to mitochondrion","24/955","66/6447",0.363636363636364,2.4548310328415,4.95360900237709,1.14731363656809e-05,0.00185827075320966,0.00175891047141721,"851259/852388/852531/856693/856898/853093/856395/853503/853600/853639/853886/850789/850963/855654/855602/855751/854185/854192/854210/854407/856042/856006/855836/856252",24
"Early to Mature (Up)","GO:0032543","mitochondrial translation","48/955","177/6447",0.271186440677966,1.83072144822078,4.6729362734403,1.23227503528492e-05,0.00185827075320966,0.00175891047141721,"852242/852417/852419/852571/852585/850359/850434/851515/851325/852014/852073/856776/852967/852975/853129/856433/856456/854760/853383/853382/853349/853342/853578/853867/853720/853960/850901/851160/855002/854910/855190/855226/855231/855265/855330/855643/855601/855536/855469/855756/855773/854130/854035/854329/856094/855985/856214/856295",48
"Early to Mature (Up)","GO:0006613","cotranslational protein targeting to membrane","12/955","23/6447",0.521739130434783,3.52214887320738,5.05258282863976,2.89674947313536e-05,0.00259574369129072,0.00245695130908154,"851259/851466/851659/851839/856740/856840/856600/853418/853737/851095/9164887/856070",12
"Early to Mature (Up)","GO:0072655","establishment of protein localization to mitochondrion","25/955","74/6447",0.337837837837838,2.2806707230791,4.62022317417217,3.27049934579069e-05,0.00259574369129072,0.00245695130908154,"851259/852388/852531/856693/856898/853093/856395/853503/853600/853639/853886/850789/850963/855654/855602/855751/854130/854185/854192/854210/854407/856042/856006/855836/856252",25
"Early to Mature (Up)","GO:0043632","modification-dependent macromolecule catabolic process","50/955","198/6447",0.252525252525253,1.7047437728066,4.19991162460873,6.45878757022294e-05,0.0048699258279481,0.00460953470801174,"851259/852239/852376/852397/852411/852455/852467/852470/852471/852593/851557/851431/851565/851624/851757/851805/851866/851960/851967/852003/852037/856704/850554/850562/850597/850613/852873/852834/852762/852939/853036/853168/856387/856422/856607/854735/853297/853811/850864/855319/855725/855567/855812/854119/854328/854431/854435/856098/855998/856218",50
"Early to Mature (Up)","GO:0043248","proteasome assembly","14/955","33/6447",0.424242424242424,2.86396953831509,4.47623496109892,0.000115620008541514,0.00830261775621919,0.00785868328733297,"852471/851557/851967/852003/852037/850554/852834/853036/856607/854735/853629/855224/855836/856218",14
"Early to Mature (Up)","GO:0140053","mitochondrial gene expression","51/955","210/6447",0.242857142857143,1.63947643979058,3.92851029737577,0.00015987620731459,0.0104823182882783,0.00992183693906562,"852242/852417/852419/852571/852585/850359/850434/851515/851325/852014/852073/856776/852967/852975/853129/856433/856456/854760/854839/853383/853382/853349/853342/853578/853867/853720/853960/850901/851160/855002/854883/854910/855045/855190/855226/855231/855265/855330/855643/855601/855536/855469/855756/855773/854130/854035/854329/856094/855985/856214/856295",51
"Early to Mature (Up)","GO:0005978","glycogen biosynthetic process","11/955","23/6447",0.478260869565217,3.22863646710676,4.46459384876214,0.000173283666118079,0.0108879903544193,0.0103058180375489,"856705/856781/850569/850572/853304/853932/850962/855131/855359/854350/856314",11
"Early to Mature (Up)","GO:0015986","proton motive force-driven ATP synthesis","10/955","20/6447",0.5,3.37539267015707,4.4363707373817,0.000217324383561223,0.012604814246551,0.01193084470077,"852177/851922/853585/853853/851002/854893/854077/856027/855857/856131",10
"Early to Mature (Up)","GO:0000097","sulfur amino acid biosynthetic process","14/955","36/6447",0.388888888888889,2.62530541012216,4.07760276456371,0.000347407629552829,0.0174630235121889,0.016529289321882,"851221/856778/852691/853118/854834/853602/853869/853943/850664/851010/855021/855620/855444/856296",14
"Early to Mature (Up)","GO:0000096","sulfur amino acid metabolic process","16/955","46/6447",0.347826086956522,2.34809924880492,3.82611871546442,0.000587484356151271,0.0268462548204884,0.0254108066009928,"851221/851840/856778/852691/853118/854834/853466/853602/853869/853943/850664/851010/855021/855620/855444/856296",16
"Early to Mature (Up)","GO:0097237","cellular response to toxic substance","14/955","38/6447",0.368421052631579,2.48713144116837,3.83378355597608,0.000663146342394165,0.0276946533966547,0.0262138419697499,"851280/852215/850322/851386/852124/856399/856452/853575/853842/853951/850799/851079/854980/855492",14
"Early to Mature (Up)","GO:0006839","mitochondrial transport","24/955","84/6447",0.285714285714286,1.92879581151832,3.57281477539668,0.000820756713700946,0.0325710822173954,0.0308295319606228,"852250/852388/856693/856779/856898/852800/853093/853158/856395/856567/853503/853600/853639/853886/850789/850963/855654/855602/855751/854185/854210/854407/856042/856006",24
"Early to Mature (Up)","GO:0051085","chaperone cofactor-dependent protein refolding","8/955","16/6447",0.5,3.37539267015707,3.96677639891941,0.000955990750683744,0.0369649756931048,0.0349884873934455,"851259/856840/850530/853418/853503/850633/855725/854185",8
"Early to Mature (Up)","GO:0000920","septum digestion after cytokinesis","9/955","20/6447",0.45,3.03785340314136,3.80596998481613,0.00118818866746256,0.0416695002449661,0.039441464702062,"852455/852515/856861/850508/856418/856546/850822/855389/855804",9
"Early to Mature (Up)","GO:0006119","oxidative phosphorylation","14/955","41/6447",0.341463414634146,2.3051462137658,3.49574062095471,0.00156967894427048,0.0483076703665283,0.0457246970661821,"851492/852142/856672/850593/852684/852626/853405/853273/853585/853709/855298/854231/855857/856321",14
"Early to Mature (Down)","GO:0032787","monocarboxylic acid metabolic process","62/774","175/6447",0.354285714285714,2.95100775193798,9.66460777861723,2.62445594979653e-16,3.90256599734744e-13,3.4145553199458e-13,"851193/852291/852495/850342/850370/851547/851541/851620/856694/856638/856728/856790/850616/852825/852667/852639/853155/853169/853172/856464/856579/856589/854808/854841/854849/854851/853395/853243/853465/853477/853810/853805/853705/853653/853878/850733/850825/850846/850933/851167/854950/855206/855247/855288/855315/855373/855518/855750/854160/854098/853984/854267/854525/854529/854545/854570/854573/856030/856010/855845/855849/856246",62
"Early to Mature (Down)","GO:0055085","transmembrane transport","117/774","484/6447",0.241735537190083,2.01352585047088,8.56316565107874,6.33102558634564e-15,4.70711752344799e-12,4.11849874985432e-12,"851211/851246/852309/852331/852424/852521/852537/852598/850319/850369/850387/850394/850403/850438/850462/851417/851345/851321/851317/851697/851862/851938/851946/851954/852015/856712/856646/856645/856644/856761/856783/856788/850494/850490/850489/852876/852803/852738/852639/852638/853019/853026/853039/853104/853131/853173/853175/856370/856357/856345/856391/856492/856494/856496/856580/854811/854721/854718/854685/854640/854846/853336/853246/853218/853570/853617/853778/853739/853636/853912/853968/853978/853979/853980/850690/850845/850885/850938/851168/854924/855080/855113/855187/855261/855322/855369/855660/855622/855580/855425/855387/855792/854113/854080/853994/853990/853983/854175/854267/854332/854447/854483/854506/854530/854572/856081/856071/855863/855854/856121/856171/856231/856241/856246/856279/856324/856331",117
